"tab_code","表章項目","cat01_code","確定値","cat02_code","男女別","cat03_code","年齢5歳階級","cat04_code","人口","area_code","全国","time_code","時間軸（年月日現在）","unit","value"
"001","人口","01","確定値","000","男女計","01014","65～69歳","002","日本人人口","00000","全国","2025000808","2025年8月","千人","7114"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2024001111","2024年11月","千人","76"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2024001212","2024年12月","千人","77"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2025000101","2025年1月","千人","76"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2025000202","2025年2月","千人","77"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2025000303","2025年3月","千人","77"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2025000404","2025年4月","千人","77"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2025000505","2025年5月","千人","78"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2025000606","2025年6月","千人","78"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2025000707","2025年7月","千人","78"
"001","人口","01","確定値","000","男女計","01014","65～69歳","003","外国人人口","00000","全国","2025000808","2025年8月","千人","78"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2020001010","2020年10月","千人","9189"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2020001111","2020年11月","千人","9235"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2020001212","2020年12月","千人","9294"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021000101","2021年1月","千人","9353"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021000202","2021年2月","千人","9449"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021000303","2021年3月","千人","9510"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021000404","2021年4月","千人","9569"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021000505","2021年5月","千人","9618"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021000606","2021年6月","千人","9652"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021000707","2021年7月","千人","9670"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021000808","2021年8月","千人","9685"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021000909","2021年9月","千人","9688"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021001010","2021年10月","千人","9672"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021001111","2021年11月","千人","9652"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2021001212","2021年12月","千人","9635"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022000101","2022年1月","千人","9640"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022000202","2022年2月","千人","9603"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022000303","2022年3月","千人","9588"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022000404","2022年4月","千人","9562"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022000505","2022年5月","千人","9540"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022000606","2022年6月","千人","9512"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022000707","2022年7月","千人","9479"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022000808","2022年8月","千人","9436"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022000909","2022年9月","千人","9385"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022001010","2022年10月","千人","9337"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022001111","2022年11月","千人","9288"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2022001212","2022年12月","千人","9245"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023000101","2023年1月","千人","9217"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023000202","2023年2月","千人","9147"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023000303","2023年3月","千人","9092"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023000404","2023年4月","千人","9043"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023000505","2023年5月","千人","9003"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023000606","2023年6月","千人","8968"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023000707","2023年7月","千人","8934"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023000808","2023年8月","千人","8902"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023000909","2023年9月","千人","8862"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023001010","2023年10月","千人","8817"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023001111","2023年11月","千人","8760"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2023001212","2023年12月","千人","8704"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024000101","2024年1月","千人","8676"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024000202","2024年2月","千人","8595"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024000303","2024年3月","千人","8547"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024000404","2024年4月","千人","8490"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024000505","2024年5月","千人","8439"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024000606","2024年6月","千人","8388"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024000707","2024年7月","千人","8343"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024000808","2024年8月","千人","8297"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024000909","2024年9月","千人","8250"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024001010","2024年10月","千人","8198"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024001111","2024年11月","千人","8146"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2024001212","2024年12月","千人","8098"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2025000101","2025年1月","千人","8050"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2025000202","2025年2月","千人","8016"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2025000303","2025年3月","千人","7976"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2025000404","2025年4月","千人","7939"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2025000505","2025年5月","千人","7915"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2025000606","2025年6月","千人","7892"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2025000707","2025年7月","千人","7863"
"001","人口","01","確定値","000","男女計","01015","70～74歳","001","総人口","00000","全国","2025000808","2025年8月","千人","7829"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2020001010","2020年10月","千人","9140"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2020001111","2020年11月","千人","9186"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2020001212","2020年12月","千人","9245"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021000101","2021年1月","千人","9303"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021000202","2021年2月","千人","9399"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021000303","2021年3月","千人","9459"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021000404","2021年4月","千人","9518"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021000505","2021年5月","千人","9567"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021000606","2021年6月","千人","9600"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021000707","2021年7月","千人","9618"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021000808","2021年8月","千人","9634"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021000909","2021年9月","千人","9637"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021001010","2021年10月","千人","9620"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021001111","2021年11月","千人","9600"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2021001212","2021年12月","千人","9584"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022000101","2022年1月","千人","9589"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022000202","2022年2月","千人","9551"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022000303","2022年3月","千人","9535"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022000404","2022年4月","千人","9509"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022000505","2022年5月","千人","9487"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022000606","2022年6月","千人","9460"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022000707","2022年7月","千人","9426"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022000808","2022年8月","千人","9383"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022000909","2022年9月","千人","9332"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022001010","2022年10月","千人","9284"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022001111","2022年11月","千人","9235"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2022001212","2022年12月","千人","9192"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023000101","2023年1月","千人","9164"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023000202","2023年2月","千人","9093"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023000303","2023年3月","千人","9038"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023000404","2023年4月","千人","8990"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023000505","2023年5月","千人","8950"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023000606","2023年6月","千人","8915"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023000707","2023年7月","千人","8881"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023000808","2023年8月","千人","8849"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023000909","2023年9月","千人","8809"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023001010","2023年10月","千人","8764"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023001111","2023年11月","千人","8707"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2023001212","2023年12月","千人","8650"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024000101","2024年1月","千人","8622"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024000202","2024年2月","千人","8541"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024000303","2024年3月","千人","8493"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024000404","2024年4月","千人","8436"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024000505","2024年5月","千人","8385"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024000606","2024年6月","千人","8334"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024000707","2024年7月","千人","8289"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024000808","2024年8月","千人","8243"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024000909","2024年9月","千人","8195"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024001010","2024年10月","千人","8143"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024001111","2024年11月","千人","8091"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2024001212","2024年12月","千人","8042"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2025000101","2025年1月","千人","7995"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2025000202","2025年2月","千人","7961"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2025000303","2025年3月","千人","7920"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2025000404","2025年4月","千人","7883"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2025000505","2025年5月","千人","7858"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2025000606","2025年6月","千人","7835"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2025000707","2025年7月","千人","7806"
"001","人口","01","確定値","000","男女計","01015","70～74歳","002","日本人人口","00000","全国","2025000808","2025年8月","千人","7772"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2024001111","2024年11月","千人","55"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2024001212","2024年12月","千人","56"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2025000101","2025年1月","千人","56"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2025000202","2025年2月","千人","56"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2025000303","2025年3月","千人","56"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2025000404","2025年4月","千人","56"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2025000505","2025年5月","千人","57"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2025000606","2025年6月","千人","57"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2025000707","2025年7月","千人","57"
"001","人口","01","確定値","000","男女計","01015","70～74歳","003","外国人人口","00000","全国","2025000808","2025年8月","千人","57"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2020001010","2020年10月","千人","7065"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2020001111","2020年11月","千人","7039"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2020001212","2020年12月","千人","6995"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021000101","2021年1月","千人","6963"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021000202","2021年2月","千人","6881"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021000303","2021年3月","千人","6835"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021000404","2021年4月","千人","6782"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021000505","2021年5月","千人","6749"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021000606","2021年6月","千人","6726"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021000707","2021年7月","千人","6714"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021000808","2021年8月","千人","6706"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021000909","2021年9月","千人","6702"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021001010","2021年10月","千人","6712"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021001111","2021年11月","千人","6722"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2021001212","2021年12月","千人","6728"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022000101","2022年1月","千人","6725"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022000202","2022年2月","千人","6748"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022000303","2022年3月","千人","6763"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022000404","2022年4月","千人","6785"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022000505","2022年5月","千人","6817"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022000606","2022年6月","千人","6850"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022000707","2022年7月","千人","6888"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022000808","2022年8月","千人","6935"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022000909","2022年9月","千人","6983"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022001010","2022年10月","千人","7030"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022001111","2022年11月","千人","7076"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2022001212","2022年12月","千人","7111"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023000101","2023年1月","千人","7135"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023000202","2023年2月","千人","7195"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023000303","2023年3月","千人","7241"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023000404","2023年4月","千人","7278"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023000505","2023年5月","千人","7318"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023000606","2023年6月","千人","7357"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023000707","2023年7月","千人","7393"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023000808","2023年8月","千人","7425"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023000909","2023年9月","千人","7450"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023001010","2023年10月","千人","7474"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023001111","2023年11月","千人","7500"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2023001212","2023年12月","千人","7530"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024000101","2024年1月","千人","7549"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024000202","2024年2月","千人","7604"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024000303","2024年3月","千人","7626"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024000404","2024年4月","千人","7656"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024000505","2024年5月","千人","7685"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024000606","2024年6月","千人","7719"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024000707","2024年7月","千人","7754"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024000808","2024年8月","千人","7798"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024000909","2024年9月","千人","7841"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024001010","2024年10月","千人","7886"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024001111","2024年11月","千人","7928"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2024001212","2024年12月","千人","7972"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2025000101","2025年1月","千人","8023"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2025000202","2025年2月","千人","8089"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2025000303","2025年3月","千人","8122"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2025000404","2025年4月","千人","8152"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2025000505","2025年5月","千人","8180"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2025000606","2025年6月","千人","8205"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2025000707","2025年7月","千人","8240"
"001","人口","01","確定値","000","男女計","01016","75～79歳","001","総人口","00000","全国","2025000808","2025年8月","千人","8284"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2020001010","2020年10月","千人","7031"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2020001111","2020年11月","千人","7005"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2020001212","2020年12月","千人","6961"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021000101","2021年1月","千人","6929"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021000202","2021年2月","千人","6848"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021000303","2021年3月","千人","6802"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021000404","2021年4月","千人","6749"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021000505","2021年5月","千人","6716"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021000606","2021年6月","千人","6693"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021000707","2021年7月","千人","6681"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021000808","2021年8月","千人","6673"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021000909","2021年9月","千人","6669"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021001010","2021年10月","千人","6679"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021001111","2021年11月","千人","6688"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2021001212","2021年12月","千人","6694"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022000101","2022年1月","千人","6691"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022000202","2022年2月","千人","6714"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022000303","2022年3月","千人","6729"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022000404","2022年4月","千人","6750"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022000505","2022年5月","千人","6782"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022000606","2022年6月","千人","6816"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022000707","2022年7月","千人","6853"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022000808","2022年8月","千人","6900"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022000909","2022年9月","千人","6948"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022001010","2022年10月","千人","6994"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022001111","2022年11月","千人","7040"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2022001212","2022年12月","千人","7075"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023000101","2023年1月","千人","7099"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023000202","2023年2月","千人","7159"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023000303","2023年3月","千人","7205"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023000404","2023年4月","千人","7241"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023000505","2023年5月","千人","7281"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023000606","2023年6月","千人","7320"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023000707","2023年7月","千人","7355"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023000808","2023年8月","千人","7388"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023000909","2023年9月","千人","7412"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023001010","2023年10月","千人","7436"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023001111","2023年11月","千人","7462"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2023001212","2023年12月","千人","7492"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2024000101","2024年1月","千人","7511"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2024000202","2024年2月","千人","7566"
"001","人口","01","確定値","000","男女計","01016","75～79歳","002","日本人人口","00000","全国","2024000303","2024年3月","千人","7588"
