都道府県,国籍,人口_2025,地域番号,地域,都道府県番号
東京都,ギリシャ,118.0,02,ヨーロッパ,13
東京都,キルギス,129.0,02,ヨーロッパ,13
東京都,クロアチア,53.0,02,ヨーロッパ,13
東京都,コソボ共和国,6.0,02,ヨーロッパ,13
東京都,サンマリノ,1.0,02,ヨーロッパ,13
東京都,ジョージア,43.0,02,ヨーロッパ,13
東京都,スイス,583.0,02,ヨーロッパ,13
東京都,スウェーデン,852.0,02,ヨーロッパ,13
東京都,スペイン,1741.0,02,ヨーロッパ,13
東京都,スロバキア,92.0,02,ヨーロッパ,13
東京都,スロベニア,45.0,02,ヨーロッパ,13
東京都,セルビア,101.0,02,ヨーロッパ,13
東京都,セルビア・モンテネグロ,1.0,02,ヨーロッパ,13
東京都,タジキスタン,97.0,02,ヨーロッパ,13
東京都,チェコ,169.0,02,ヨーロッパ,13
東京都,デンマーク,363.0,02,ヨーロッパ,13
東京都,ドイツ,3390.0,02,ヨーロッパ,13
東京都,トルクメニスタン,30.0,02,ヨーロッパ,13
東京都,ノルウェー,223.0,02,ヨーロッパ,13
東京都,ハンガリー,278.0,02,ヨーロッパ,13
東京都,フィンランド,363.0,02,ヨーロッパ,13
東京都,フランス,8578.0,02,ヨーロッパ,13
東京都,ブルガリア,181.0,02,ヨーロッパ,13
東京都,ベラルーシ,174.0,02,ヨーロッパ,13
東京都,ベルギー,485.0,02,ヨーロッパ,13
東京都,ポーランド,733.0,02,ヨーロッパ,13
東京都,ボスニア・ヘルツェゴビナ,20.0,02,ヨーロッパ,13
東京都,ポルトガル,330.0,02,ヨーロッパ,13
東京都,マルタ,17.0,02,ヨーロッパ,13
東京都,モナコ,0.0,02,ヨーロッパ,13
東京都,モルドバ,44.0,02,ヨーロッパ,13
東京都,モンテネグロ,4.0,02,ヨーロッパ,13
東京都,ラトビア,49.0,02,ヨーロッパ,13
東京都,リトアニア,141.0,02,ヨーロッパ,13
東京都,リヒテンシュタイン,9.0,02,ヨーロッパ,13
東京都,ルーマニア,568.0,02,ヨーロッパ,13
東京都,ルクセンブルク,37.0,02,ヨーロッパ,13
東京都,ロシア,4062.0,02,ヨーロッパ,13
東京都,アルジェリア,127.0,03,アフリカ,13
東京都,アンゴラ,23.0,03,アフリカ,13
東京都,ウガンダ,152.0,03,アフリカ,13
東京都,エジプト,475.0,03,アフリカ,13
東京都,エスワティニ,1.0,03,アフリカ,13
東京都,エチオピア,347.0,03,アフリカ,13
東京都,エリトリア,12.0,03,アフリカ,13
東京都,ガーナ,660.0,03,アフリカ,13
東京都,カーボベルデ,2.0,03,アフリカ,13
東京都,ガボン,8.0,03,アフリカ,13
東京都,カメルーン,271.0,03,アフリカ,13
東京都,ガンビア,26.0,03,アフリカ,13
東京都,ギニア,310.0,03,アフリカ,13
東京都,ギニアビサウ,2.0,03,アフリカ,13
東京都,ケニア,186.0,03,アフリカ,13
東京都,コートジボワール,49.0,03,アフリカ,13
東京都,コモロ,1.0,03,アフリカ,13
東京都,コンゴ共和国,12.0,03,アフリカ,13
東京都,コンゴ民主共和国,220.0,03,アフリカ,13
東京都,サントメ・プリンシペ,0.0,03,アフリカ,13
東京都,ザンビア,28.0,03,アフリカ,13
東京都,シエラレオネ,41.0,03,アフリカ,13
東京都,ジブチ,6.0,03,アフリカ,13
東京都,ジンバブエ,94.0,03,アフリカ,13
東京都,スーダン,50.0,03,アフリカ,13
東京都,セーシェル,3.0,03,アフリカ,13
東京都,赤道ギニア,1.0,03,アフリカ,13
東京都,セネガル,260.0,03,アフリカ,13
東京都,ソマリア,6.0,03,アフリカ,13
東京都,タンザニア,93.0,03,アフリカ,13
東京都,チャド,0.0,03,アフリカ,13
東京都,中央アフリカ,9.0,03,アフリカ,13
東京都,チュニジア,311.0,03,アフリカ,13
東京都,トーゴ,12.0,03,アフリカ,13
東京都,ナイジェリア,759.0,03,アフリカ,13
東京都,ナミビア,10.0,03,アフリカ,13
東京都,ニジェール,2.0,03,アフリカ,13
東京都,ブルキナファソ,57.0,03,アフリカ,13
東京都,ブルンジ,15.0,03,アフリカ,13
東京都,ベナン,40.0,03,アフリカ,13
東京都,ボツワナ,11.0,03,アフリカ,13
東京都,マダガスカル,37.0,03,アフリカ,13
東京都,マラウイ,38.0,03,アフリカ,13
東京都,マリ,62.0,03,アフリカ,13
東京都,南アフリカ共和国,316.0,03,アフリカ,13
東京都,南スーダン共和国,11.0,03,アフリカ,13
東京都,モーリシャス,22.0,03,アフリカ,13
東京都,モーリタニア,6.0,03,アフリカ,13
東京都,モザンビーク,24.0,03,アフリカ,13
東京都,モロッコ,257.0,03,アフリカ,13
東京都,リビア,9.0,03,アフリカ,13
東京都,リベリア,17.0,03,アフリカ,13
東京都,ルワンダ,32.0,03,アフリカ,13
東京都,レソト,11.0,03,アフリカ,13
東京都,アンティグア・バーブーダ,7.0,04,北米,13
東京都,エルサルバドル,39.0,04,北米,13
東京都,カナダ,4306.0,04,北米,13
東京都,キューバ,88.0,04,北米,13
東京都,グアテマラ,45.0,04,北米,13
東京都,グレナダ,5.0,04,北米,13
東京都,コスタリカ,70.0,04,北米,13
東京都,ジャマイカ,122.0,04,北米,13
東京都,セントクリストファー・ネービス,23.0,04,北米,13
東京都,セントビンセント,0.0,04,北米,13
東京都,セントルシア,4.0,04,北米,13
東京都,ドミニカ,7.0,04,北米,13
東京都,ドミニカ共和国,54.0,04,北米,13
東京都,トリニダード・トバゴ,36.0,04,北米,13
東京都,ニカラグア,14.0,04,北米,13
東京都,ハイチ,6.0,04,北米,13
東京都,パナマ,45.0,04,北米,13
東京都,バハマ,4.0,04,北米,13
東京都,バルバドス,7.0,04,北米,13
東京都,米国,23251.0,04,北米,13
東京都,ベリーズ,6.0,04,北米,13
東京都,ホンジュラス,37.0,04,北米,13
東京都,メキシコ,1128.0,04,北米,13
東京都,アルゼンチン,615.0,05,南米,13
東京都,ウルグアイ,29.0,05,南米,13
東京都,エクアドル,69.0,05,南米,13
東京都,ガイアナ,2.0,05,南米,13
東京都,コロンビア,647.0,05,南米,13
東京都,スリナム,5.0,05,南米,13
東京都,チリ,476.0,05,南米,13
東京都,パラグアイ,86.0,05,南米,13
東京都,ブラジル,4677.0,05,南米,13
東京都,ベネズエラ,105.0,05,南米,13
東京都,ペルー,2315.0,05,南米,13
東京都,ボリビア,141.0,05,南米,13
東京都,オーストラリア,3787.0,06,オセアニア,13
東京都,キリバス,0.0,06,オセアニア,13
東京都,サモア,8.0,06,オセアニア,13
東京都,ソロモン,5.0,06,オセアニア,13
東京都,ツバル,0.0,06,オセアニア,13
東京都,トンガ,27.0,06,オセアニア,13
東京都,ナウル,0.0,06,オセアニア,13
東京都,ニュージーランド,1067.0,06,オセアニア,13
東京都,バヌアツ,44.0,06,オセアニア,13
東京都,パプアニューギニア,13.0,06,オセアニア,13
東京都,パラオ,4.0,06,オセアニア,13
東京都,フィジー,57.0,06,オセアニア,13
東京都,マーシャル,3.0,06,オセアニア,13
東京都,ミクロネシア,13.0,06,オセアニア,13
東京都,無国籍,57.0,07,無国籍,13
神奈川県,アフガニスタン,106.0,01,アジア,14
神奈川県,アラブ首長国連邦,21.0,01,アジア,14
神奈川県,イエメン,25.0,01,アジア,14
神奈川県,イスラエル,53.0,01,アジア,14
神奈川県,イラク,20.0,01,アジア,14
神奈川県,イラン,623.0,01,アジア,14
神奈川県,インド,8056.0,01,アジア,14
神奈川県,インドネシア,12216.0,01,アジア,14
神奈川県,オマーン,1.0,01,アジア,14
神奈川県,カタール,1.0,01,アジア,14
神奈川県,韓国,27572.0,01,アジア,14
神奈川県,（朝鮮）,1258.0,01,アジア,14
神奈川県,カンボジア,2983.0,01,アジア,14
神奈川県,キプロス,4.0,01,アジア,14
神奈川県,クウェート,1.0,01,アジア,14
神奈川県,サウジアラビア,34.0,01,アジア,14
神奈川県,シリア,55.0,01,アジア,14
神奈川県,シンガポール,368.0,01,アジア,14
神奈川県,スリランカ,8456.0,01,アジア,14
神奈川県,タイ,5187.0,01,アジア,14
神奈川県,台湾,6472.0,01,アジア,14
神奈川県,中国,84236.0,01,アジア,14
神奈川県,トルコ,373.0,01,アジア,14
神奈川県,ネパール,17951.0,01,アジア,14
神奈川県,バーレーン,2.0,01,アジア,14
神奈川県,パキスタン,1765.0,01,アジア,14
神奈川県,パレスチナ,10.0,01,アジア,14
神奈川県,バングラデシュ,2752.0,01,アジア,14
神奈川県,東ティモール,5.0,01,アジア,14
神奈川県,フィリピン,27814.0,01,アジア,14
神奈川県,ブータン,24.0,01,アジア,14
神奈川県,ブルネイ,6.0,01,アジア,14
神奈川県,ベトナム,43152.0,01,アジア,14
神奈川県,マレーシア,1501.0,01,アジア,14
神奈川県,ミャンマー,8078.0,01,アジア,14
神奈川県,モルディブ,5.0,01,アジア,14
神奈川県,モンゴル,1983.0,01,アジア,14
神奈川県,ヨルダン,22.0,01,アジア,14
神奈川県,ラオス,1210.0,01,アジア,14
神奈川県,レバノン,11.0,01,アジア,14
神奈川県,アイスランド,6.0,02,ヨーロッパ,14
神奈川県,アイルランド,122.0,02,ヨーロッパ,14
神奈川県,アゼルバイジャン,15.0,02,ヨーロッパ,14
神奈川県,アルバニア,10.0,02,ヨーロッパ,14
神奈川県,アルメニア,4.0,02,ヨーロッパ,14
神奈川県,アンドラ,0.0,02,ヨーロッパ,14
神奈川県,イタリア,528.0,02,ヨーロッパ,14
神奈川県,ウクライナ,406.0,02,ヨーロッパ,14
神奈川県,ウズベキスタン,467.0,02,ヨーロッパ,14
神奈川県,英国,1948.0,02,ヨーロッパ,14
神奈川県,エストニア,21.0,02,ヨーロッパ,14
神奈川県,オーストリア,85.0,02,ヨーロッパ,14
神奈川県,オランダ,151.0,02,ヨーロッパ,14
神奈川県,カザフスタン,82.0,02,ヨーロッパ,14
神奈川県,北マケドニア,3.0,02,ヨーロッパ,14
神奈川県,ギリシャ,46.0,02,ヨーロッパ,14
神奈川県,キルギス,83.0,02,ヨーロッパ,14
神奈川県,クロアチア,26.0,02,ヨーロッパ,14
神奈川県,コソボ共和国,2.0,02,ヨーロッパ,14
神奈川県,サンマリノ,2.0,02,ヨーロッパ,14
神奈川県,ジョージア,6.0,02,ヨーロッパ,14
神奈川県,スイス,160.0,02,ヨーロッパ,14
神奈川県,スウェーデン,210.0,02,ヨーロッパ,14
神奈川県,スペイン,376.0,02,ヨーロッパ,14
神奈川県,スロバキア,33.0,02,ヨーロッパ,14
神奈川県,スロベニア,12.0,02,ヨーロッパ,14
神奈川県,セルビア,22.0,02,ヨーロッパ,14
神奈川県,セルビア・モンテネグロ,0.0,02,ヨーロッパ,14
神奈川県,タジキスタン,12.0,02,ヨーロッパ,14
神奈川県,チェコ,48.0,02,ヨーロッパ,14
神奈川県,デンマーク,62.0,02,ヨーロッパ,14
神奈川県,ドイツ,1304.0,02,ヨーロッパ,14
神奈川県,トルクメニスタン,10.0,02,ヨーロッパ,14
神奈川県,ノルウェー,67.0,02,ヨーロッパ,14
神奈川県,ハンガリー,100.0,02,ヨーロッパ,14
神奈川県,フィンランド,78.0,02,ヨーロッパ,14
神奈川県,フランス,1404.0,02,ヨーロッパ,14
神奈川県,ブルガリア,52.0,02,ヨーロッパ,14
神奈川県,ベラルーシ,53.0,02,ヨーロッパ,14
神奈川県,ベルギー,113.0,02,ヨーロッパ,14
神奈川県,ポーランド,203.0,02,ヨーロッパ,14
神奈川県,ボスニア・ヘルツェゴビナ,7.0,02,ヨーロッパ,14
神奈川県,ポルトガル,77.0,02,ヨーロッパ,14
神奈川県,マルタ,2.0,02,ヨーロッパ,14
神奈川県,モナコ,0.0,02,ヨーロッパ,14
神奈川県,モルドバ,21.0,02,ヨーロッパ,14
神奈川県,モンテネグロ,0.0,02,ヨーロッパ,14
神奈川県,ラトビア,14.0,02,ヨーロッパ,14
神奈川県,リトアニア,33.0,02,ヨーロッパ,14
神奈川県,リヒテンシュタイン,0.0,02,ヨーロッパ,14
神奈川県,ルーマニア,249.0,02,ヨーロッパ,14
神奈川県,ルクセンブルク,7.0,02,ヨーロッパ,14
神奈川県,ロシア,1300.0,02,ヨーロッパ,14
神奈川県,アルジェリア,37.0,03,アフリカ,14
神奈川県,アンゴラ,8.0,03,アフリカ,14
神奈川県,ウガンダ,76.0,03,アフリカ,14
神奈川県,エジプト,154.0,03,アフリカ,14
神奈川県,エスワティニ,4.0,03,アフリカ,14
神奈川県,エチオピア,79.0,03,アフリカ,14
神奈川県,エリトリア,5.0,03,アフリカ,14
神奈川県,ガーナ,487.0,03,アフリカ,14
神奈川県,カーボベルデ,2.0,03,アフリカ,14
神奈川県,ガボン,2.0,03,アフリカ,14
神奈川県,カメルーン,113.0,03,アフリカ,14
神奈川県,ガンビア,11.0,03,アフリカ,14
神奈川県,ギニア,49.0,03,アフリカ,14
神奈川県,ギニアビサウ,0.0,03,アフリカ,14
神奈川県,ケニア,100.0,03,アフリカ,14
神奈川県,コートジボワール,34.0,03,アフリカ,14
神奈川県,コモロ,0.0,03,アフリカ,14
神奈川県,コンゴ共和国,5.0,03,アフリカ,14
神奈川県,コンゴ民主共和国,82.0,03,アフリカ,14
神奈川県,サントメ・プリンシペ,1.0,03,アフリカ,14
神奈川県,ザンビア,13.0,03,アフリカ,14
神奈川県,シエラレオネ,8.0,03,アフリカ,14
神奈川県,ジブチ,0.0,03,アフリカ,14
神奈川県,ジンバブエ,105.0,03,アフリカ,14
神奈川県,スーダン,30.0,03,アフリカ,14
神奈川県,セーシェル,1.0,03,アフリカ,14
神奈川県,赤道ギニア,0.0,03,アフリカ,14
神奈川県,セネガル,241.0,03,アフリカ,14
神奈川県,ソマリア,8.0,03,アフリカ,14
神奈川県,タンザニア,224.0,03,アフリカ,14
神奈川県,チャド,0.0,03,アフリカ,14
神奈川県,中央アフリカ,3.0,03,アフリカ,14
神奈川県,チュニジア,113.0,03,アフリカ,14
神奈川県,トーゴ,6.0,03,アフリカ,14
神奈川県,ナイジェリア,661.0,03,アフリカ,14
神奈川県,ナミビア,2.0,03,アフリカ,14
神奈川県,ニジェール,0.0,03,アフリカ,14
神奈川県,ブルキナファソ,30.0,03,アフリカ,14
神奈川県,ブルンジ,1.0,03,アフリカ,14
神奈川県,ベナン,29.0,03,アフリカ,14
神奈川県,ボツワナ,10.0,03,アフリカ,14
神奈川県,マダガスカル,15.0,03,アフリカ,14
神奈川県,マラウイ,25.0,03,アフリカ,14
神奈川県,マリ,79.0,03,アフリカ,14
神奈川県,南アフリカ共和国,154.0,03,アフリカ,14
神奈川県,南スーダン共和国,11.0,03,アフリカ,14
神奈川県,モーリシャス,17.0,03,アフリカ,14
神奈川県,モーリタニア,3.0,03,アフリカ,14
神奈川県,モザンビーク,13.0,03,アフリカ,14
神奈川県,モロッコ,90.0,03,アフリカ,14
神奈川県,リビア,2.0,03,アフリカ,14
神奈川県,リベリア,3.0,03,アフリカ,14
神奈川県,ルワンダ,17.0,03,アフリカ,14
神奈川県,レソト,1.0,03,アフリカ,14
神奈川県,アンティグア・バーブーダ,0.0,04,北米,14
神奈川県,エルサルバドル,22.0,04,北米,14
神奈川県,カナダ,1090.0,04,北米,14
神奈川県,キューバ,26.0,04,北米,14
神奈川県,グアテマラ,24.0,04,北米,14
神奈川県,グレナダ,1.0,04,北米,14
神奈川県,コスタリカ,34.0,04,北米,14
神奈川県,ジャマイカ,138.0,04,北米,14
神奈川県,セントクリストファー・ネービス,2.0,04,北米,14
神奈川県,セントビンセント,1.0,04,北米,14
神奈川県,セントルシア,1.0,04,北米,14
神奈川県,ドミニカ,1.0,04,北米,14
神奈川県,ドミニカ共和国,197.0,04,北米,14
神奈川県,トリニダード・トバゴ,22.0,04,北米,14
神奈川県,ニカラグア,18.0,04,北米,14
神奈川県,ハイチ,6.0,04,北米,14
神奈川県,パナマ,10.0,04,北米,14
神奈川県,バハマ,4.0,04,北米,14
神奈川県,バルバドス,3.0,04,北米,14
神奈川県,米国,7135.0,04,北米,14
神奈川県,ベリーズ,2.0,04,北米,14
神奈川県,ホンジュラス,14.0,04,北米,14
神奈川県,メキシコ,402.0,04,北米,14
神奈川県,アルゼンチン,750.0,05,南米,14
神奈川県,ウルグアイ,10.0,05,南米,14
神奈川県,エクアドル,46.0,05,南米,14
神奈川県,ガイアナ,2.0,05,南米,14
神奈川県,コロンビア,346.0,05,南米,14
神奈川県,スリナム,0.0,05,南米,14
神奈川県,チリ,103.0,05,南米,14
神奈川県,パラグアイ,281.0,05,南米,14
神奈川県,ブラジル,9464.0,05,南米,14
神奈川県,ベネズエラ,38.0,05,南米,14
神奈川県,ペルー,6454.0,05,南米,14
神奈川県,ボリビア,850.0,05,南米,14
神奈川県,オーストラリア,852.0,06,オセアニア,14
神奈川県,キリバス,0.0,06,オセアニア,14
神奈川県,サモア,4.0,06,オセアニア,14
神奈川県,ソロモン,4.0,06,オセアニア,14
神奈川県,ツバル,0.0,06,オセアニア,14
神奈川県,トンガ,17.0,06,オセアニア,14
神奈川県,ナウル,0.0,06,オセアニア,14
神奈川県,ニュージーランド,256.0,06,オセアニア,14
神奈川県,バヌアツ,9.0,06,オセアニア,14
神奈川県,パプアニューギニア,4.0,06,オセアニア,14
神奈川県,パラオ,4.0,06,オセアニア,14
神奈川県,フィジー,29.0,06,オセアニア,14
神奈川県,マーシャル,0.0,06,オセアニア,14
神奈川県,ミクロネシア,8.0,06,オセアニア,14
神奈川県,無国籍,61.0,07,無国籍,14
新潟県,アフガニスタン,27.0,01,アジア,15
新潟県,アラブ首長国連邦,0.0,01,アジア,15
新潟県,イエメン,0.0,01,アジア,15
新潟県,イスラエル,4.0,01,アジア,15
新潟県,イラク,0.0,01,アジア,15
新潟県,イラン,15.0,01,アジア,15
新潟県,インド,180.0,01,アジア,15
新潟県,インドネシア,2359.0,01,アジア,15
新潟県,オマーン,0.0,01,アジア,15
新潟県,カタール,1.0,01,アジア,15
新潟県,韓国,1546.0,01,アジア,15
新潟県,（朝鮮）,96.0,01,アジア,15
新潟県,カンボジア,166.0,01,アジア,15
新潟県,キプロス,0.0,01,アジア,15
新潟県,クウェート,0.0,01,アジア,15
新潟県,サウジアラビア,0.0,01,アジア,15
新潟県,シリア,5.0,01,アジア,15
新潟県,シンガポール,42.0,01,アジア,15
新潟県,スリランカ,440.0,01,アジア,15
新潟県,タイ,472.0,01,アジア,15
新潟県,台湾,315.0,01,アジア,15
新潟県,中国,4570.0,01,アジア,15
新潟県,トルコ,24.0,01,アジア,15
新潟県,ネパール,1363.0,01,アジア,15
新潟県,バーレーン,0.0,01,アジア,15
新潟県,パキスタン,455.0,01,アジア,15
新潟県,パレスチナ,0.0,01,アジア,15
新潟県,バングラデシュ,168.0,01,アジア,15
新潟県,東ティモール,7.0,01,アジア,15
新潟県,フィリピン,3402.0,01,アジア,15
新潟県,ブータン,7.0,01,アジア,15
新潟県,ブルネイ,2.0,01,アジア,15
新潟県,ベトナム,5218.0,01,アジア,15
新潟県,マレーシア,112.0,01,アジア,15
新潟県,ミャンマー,1203.0,01,アジア,15
新潟県,モルディブ,1.0,01,アジア,15
新潟県,モンゴル,343.0,01,アジア,15
新潟県,ヨルダン,1.0,01,アジア,15
新潟県,ラオス,39.0,01,アジア,15
新潟県,レバノン,0.0,01,アジア,15
新潟県,アイスランド,0.0,02,ヨーロッパ,15
新潟県,アイルランド,7.0,02,ヨーロッパ,15
新潟県,アゼルバイジャン,5.0,02,ヨーロッパ,15
新潟県,アルバニア,1.0,02,ヨーロッパ,15
新潟県,アルメニア,2.0,02,ヨーロッパ,15
新潟県,アンドラ,0.0,02,ヨーロッパ,15
新潟県,イタリア,27.0,02,ヨーロッパ,15
新潟県,ウクライナ,16.0,02,ヨーロッパ,15
新潟県,ウズベキスタン,37.0,02,ヨーロッパ,15
新潟県,英国,142.0,02,ヨーロッパ,15
新潟県,エストニア,0.0,02,ヨーロッパ,15
新潟県,オーストリア,2.0,02,ヨーロッパ,15
新潟県,オランダ,11.0,02,ヨーロッパ,15
新潟県,カザフスタン,15.0,02,ヨーロッパ,15
新潟県,北マケドニア,0.0,02,ヨーロッパ,15
新潟県,ギリシャ,1.0,02,ヨーロッパ,15
新潟県,キルギス,27.0,02,ヨーロッパ,15
新潟県,クロアチア,0.0,02,ヨーロッパ,15
新潟県,コソボ共和国,0.0,02,ヨーロッパ,15
新潟県,サンマリノ,0.0,02,ヨーロッパ,15
新潟県,ジョージア,0.0,02,ヨーロッパ,15
新潟県,スイス,7.0,02,ヨーロッパ,15
新潟県,スウェーデン,12.0,02,ヨーロッパ,15
新潟県,スペイン,17.0,02,ヨーロッパ,15
新潟県,スロバキア,1.0,02,ヨーロッパ,15
新潟県,スロベニア,1.0,02,ヨーロッパ,15
新潟県,セルビア,2.0,02,ヨーロッパ,15
新潟県,セルビア・モンテネグロ,0.0,02,ヨーロッパ,15
新潟県,タジキスタン,19.0,02,ヨーロッパ,15
新潟県,チェコ,4.0,02,ヨーロッパ,15
新潟県,デンマーク,4.0,02,ヨーロッパ,15
新潟県,ドイツ,41.0,02,ヨーロッパ,15
新潟県,トルクメニスタン,0.0,02,ヨーロッパ,15
新潟県,ノルウェー,2.0,02,ヨーロッパ,15
新潟県,ハンガリー,6.0,02,ヨーロッパ,15
新潟県,フィンランド,0.0,02,ヨーロッパ,15
新潟県,フランス,68.0,02,ヨーロッパ,15
新潟県,ブルガリア,1.0,02,ヨーロッパ,15
新潟県,ベラルーシ,0.0,02,ヨーロッパ,15
新潟県,ベルギー,3.0,02,ヨーロッパ,15
新潟県,ポーランド,7.0,02,ヨーロッパ,15
新潟県,ボスニア・ヘルツェゴビナ,0.0,02,ヨーロッパ,15
新潟県,ポルトガル,1.0,02,ヨーロッパ,15
新潟県,マルタ,0.0,02,ヨーロッパ,15
新潟県,モナコ,0.0,02,ヨーロッパ,15
新潟県,モルドバ,0.0,02,ヨーロッパ,15
新潟県,モンテネグロ,0.0,02,ヨーロッパ,15
新潟県,ラトビア,0.0,02,ヨーロッパ,15
新潟県,リトアニア,8.0,02,ヨーロッパ,15
新潟県,リヒテンシュタイン,0.0,02,ヨーロッパ,15
新潟県,ルーマニア,21.0,02,ヨーロッパ,15
新潟県,ルクセンブルク,0.0,02,ヨーロッパ,15
新潟県,ロシア,203.0,02,ヨーロッパ,15
新潟県,アルジェリア,3.0,03,アフリカ,15
新潟県,アンゴラ,0.0,03,アフリカ,15
新潟県,ウガンダ,6.0,03,アフリカ,15
新潟県,エジプト,13.0,03,アフリカ,15
新潟県,エスワティニ,0.0,03,アフリカ,15
新潟県,エチオピア,7.0,03,アフリカ,15
新潟県,エリトリア,0.0,03,アフリカ,15
新潟県,ガーナ,22.0,03,アフリカ,15
新潟県,カーボベルデ,0.0,03,アフリカ,15
新潟県,ガボン,2.0,03,アフリカ,15
新潟県,カメルーン,2.0,03,アフリカ,15
新潟県,ガンビア,5.0,03,アフリカ,15
新潟県,ギニア,0.0,03,アフリカ,15
新潟県,ギニアビサウ,0.0,03,アフリカ,15
新潟県,ケニア,24.0,03,アフリカ,15
新潟県,コートジボワール,4.0,03,アフリカ,15
新潟県,コモロ,0.0,03,アフリカ,15
新潟県,コンゴ共和国,0.0,03,アフリカ,15
新潟県,コンゴ民主共和国,3.0,03,アフリカ,15
新潟県,サントメ・プリンシペ,0.0,03,アフリカ,15
新潟県,ザンビア,1.0,03,アフリカ,15
新潟県,シエラレオネ,6.0,03,アフリカ,15
新潟県,ジブチ,1.0,03,アフリカ,15
新潟県,ジンバブエ,1.0,03,アフリカ,15
新潟県,スーダン,0.0,03,アフリカ,15
新潟県,セーシェル,0.0,03,アフリカ,15
新潟県,赤道ギニア,0.0,03,アフリカ,15
新潟県,セネガル,24.0,03,アフリカ,15
新潟県,ソマリア,2.0,03,アフリカ,15
新潟県,タンザニア,9.0,03,アフリカ,15
新潟県,チャド,1.0,03,アフリカ,15
新潟県,中央アフリカ,0.0,03,アフリカ,15
新潟県,チュニジア,2.0,03,アフリカ,15
新潟県,トーゴ,4.0,03,アフリカ,15
新潟県,ナイジェリア,27.0,03,アフリカ,15
新潟県,ナミビア,3.0,03,アフリカ,15
新潟県,ニジェール,0.0,03,アフリカ,15
新潟県,ブルキナファソ,0.0,03,アフリカ,15
新潟県,ブルンジ,1.0,03,アフリカ,15
新潟県,ベナン,4.0,03,アフリカ,15
新潟県,ボツワナ,1.0,03,アフリカ,15
新潟県,マダガスカル,4.0,03,アフリカ,15
新潟県,マラウイ,6.0,03,アフリカ,15
新潟県,マリ,3.0,03,アフリカ,15
新潟県,南アフリカ共和国,15.0,03,アフリカ,15
新潟県,南スーダン共和国,1.0,03,アフリカ,15
新潟県,モーリシャス,1.0,03,アフリカ,15
新潟県,モーリタニア,1.0,03,アフリカ,15
新潟県,モザンビーク,3.0,03,アフリカ,15
新潟県,モロッコ,3.0,03,アフリカ,15
新潟県,リビア,4.0,03,アフリカ,15
新潟県,リベリア,3.0,03,アフリカ,15
新潟県,ルワンダ,1.0,03,アフリカ,15
新潟県,レソト,0.0,03,アフリカ,15
新潟県,アンティグア・バーブーダ,0.0,04,北米,15
新潟県,エルサルバドル,5.0,04,北米,15
新潟県,カナダ,68.0,04,北米,15
新潟県,キューバ,0.0,04,北米,15
新潟県,グアテマラ,2.0,04,北米,15
新潟県,グレナダ,0.0,04,北米,15
新潟県,コスタリカ,6.0,04,北米,15
新潟県,ジャマイカ,3.0,04,北米,15
新潟県,セントクリストファー・ネービス,0.0,04,北米,15
新潟県,セントビンセント,0.0,04,北米,15
新潟県,セントルシア,0.0,04,北米,15
新潟県,ドミニカ,0.0,04,北米,15
新潟県,ドミニカ共和国,0.0,04,北米,15
新潟県,トリニダード・トバゴ,4.0,04,北米,15
新潟県,ニカラグア,0.0,04,北米,15
新潟県,ハイチ,0.0,04,北米,15
新潟県,パナマ,3.0,04,北米,15
新潟県,バハマ,1.0,04,北米,15
新潟県,バルバドス,0.0,04,北米,15
新潟県,米国,393.0,04,北米,15
新潟県,ベリーズ,0.0,04,北米,15
新潟県,ホンジュラス,1.0,04,北米,15
新潟県,メキシコ,47.0,04,北米,15
新潟県,アルゼンチン,12.0,05,南米,15
新潟県,ウルグアイ,0.0,05,南米,15
新潟県,エクアドル,2.0,05,南米,15
新潟県,ガイアナ,0.0,05,南米,15
新潟県,コロンビア,8.0,05,南米,15
新潟県,スリナム,0.0,05,南米,15
新潟県,チリ,7.0,05,南米,15
新潟県,パラグアイ,7.0,05,南米,15
新潟県,ブラジル,296.0,05,南米,15
新潟県,ベネズエラ,7.0,05,南米,15
新潟県,ペルー,59.0,05,南米,15
新潟県,ボリビア,6.0,05,南米,15
新潟県,オーストラリア,200.0,06,オセアニア,15
新潟県,キリバス,0.0,06,オセアニア,15
新潟県,サモア,0.0,06,オセアニア,15
新潟県,ソロモン,3.0,06,オセアニア,15
新潟県,ツバル,0.0,06,オセアニア,15
新潟県,トンガ,5.0,06,オセアニア,15
新潟県,ナウル,0.0,06,オセアニア,15
新潟県,ニュージーランド,46.0,06,オセアニア,15
新潟県,バヌアツ,3.0,06,オセアニア,15
新潟県,パプアニューギニア,9.0,06,オセアニア,15
新潟県,パラオ,0.0,06,オセアニア,15
新潟県,フィジー,3.0,06,オセアニア,15
新潟県,マーシャル,0.0,06,オセアニア,15
新潟県,ミクロネシア,2.0,06,オセアニア,15
新潟県,無国籍,2.0,07,無国籍,15
富山県,アフガニスタン,5.0,01,アジア,16
富山県,アラブ首長国連邦,0.0,01,アジア,16
富山県,イエメン,1.0,01,アジア,16
富山県,イスラエル,3.0,01,アジア,16
富山県,イラク,0.0,01,アジア,16
富山県,イラン,7.0,01,アジア,16
富山県,インド,285.0,01,アジア,16
富山県,インドネシア,2892.0,01,アジア,16
富山県,オマーン,0.0,01,アジア,16
富山県,カタール,0.0,01,アジア,16
